,yVal,xVal
5772,837,914
5773,837,915
5774,837,917
5775,837,920
5776,837,922
5777,837,1039
5778,837,1040
5779,837,1041
5780,837,1042
5781,837,1043
5782,837,1044
5783,837,1045
5784,837,1046
5785,837,1047
5786,837,1048
5787,837,1049
5788,838,887
5789,838,888
5790,838,891
5791,838,892
5792,838,894
5793,838,895
5794,838,896
5795,838,900
5796,838,902
5797,838,904
5798,838,905
5799,838,908
5800,838,910
5801,838,913
5802,838,916
5803,838,1040
5804,838,1041
5805,838,1042
5806,838,1043
5807,838,1044
5808,838,1045
5809,838,1046
5810,838,1047
5811,839,886
5812,839,888
5813,839,890
5814,839,891
5815,839,893
5816,839,894
5817,839,898
5818,839,901
5819,839,902
5820,839,903
5821,839,904
5822,839,906
5823,839,907
5824,839,909
5825,839,910
5826,839,911
5827,839,912
5828,839,914
5829,839,915
5830,839,1039
5831,839,1040
5832,839,1041
5833,839,1042
5834,839,1043
5835,839,1044
5836,839,1045
5837,839,1046
5838,839,1047
5839,839,1048
5840,840,878
5841,840,880
5842,840,881
5843,840,882
5844,840,884
5845,840,886
5846,840,887
5847,840,888
5848,840,889
5849,840,890
5850,840,892
5851,840,893
5852,840,894
5853,840,896
5854,840,897
5855,840,899
5856,840,900
5857,840,902
5858,840,904
5859,840,906
5860,840,907
5861,840,909
5862,840,1039
5863,840,1040
5864,840,1041
5865,840,1042
5866,840,1043
5867,840,1044
5868,840,1045
5869,840,1046
5870,840,1047
5871,840,1048
5872,840,1049
5873,841,875
5874,841,876
5875,841,877
5876,841,879
5877,841,880
5878,841,882
5879,841,884
5880,841,885
5881,841,887
5882,841,889
5883,841,891
5884,841,894
5885,841,896
5886,841,898
5887,841,899
5888,841,901
5889,841,904
5890,841,905
5891,841,906
5892,841,1039
5893,841,1040
5894,841,1041
5895,841,1042
5896,841,1043
5897,841,1044
5898,841,1045
5899,841,1046
5900,841,1047
5901,841,1048
5902,842,872
5903,842,874
5904,842,875
5905,842,879
5906,842,880
5907,842,881
5908,842,883
5909,842,884
5910,842,886
5911,842,888
5912,842,889
5913,842,892
5914,842,893
5915,842,894
5916,842,895
5917,842,897
5918,842,900
5919,842,901
5920,842,1039
5921,842,1040
5922,842,1041
5923,842,1042
5924,842,1043
5925,842,1044
5926,842,1045
5927,842,1046
5928,842,1047
5929,842,1048
5930,842,1050
5931,843,870
5932,843,871
5933,843,873
5934,843,876
5935,843,877
5936,843,878
5937,843,880
5938,843,884
5939,843,886
5940,843,887
5941,843,890
5942,843,891
5943,843,893
5944,843,895
5945,843,896
5946,843,898
5947,843,900
5948,843,1039
5949,843,1040
5950,843,1041
5951,843,1042
5952,843,1043
5953,843,1044
5954,843,1045
5955,843,1046
5956,843,1047
5957,843,1048
5958,843,1049
5959,844,864
5960,844,865
5961,844,866
5962,844,868
5963,844,869
5964,844,870
5965,844,871
5966,844,872
5967,844,874
5968,844,875
5969,844,877
5970,844,879
5971,844,881
5972,844,882
5973,844,884
5974,844,887
5975,844,889
5976,844,890
5977,844,892
5978,844,893
5979,844,894
5980,844,1039
5981,844,1040
5982,844,1041
5983,844,1042
5984,844,1043
5985,844,1044
5986,844,1045
5987,844,1046
5988,844,1047
5989,844,1049
5990,845,858
5991,845,859
5992,845,860
5993,845,861
5994,845,862
5995,845,864
5996,845,865
5997,845,867
5998,845,868
5999,845,871
6000,845,872
6001,845,873
6002,845,874
6003,845,875
6004,845,877
6005,845,879
6006,845,880
6007,845,882
6008,845,884
6009,845,885
6010,845,886
6011,845,888
6012,845,890
6013,845,1039
6014,845,1040
6015,845,1041
6016,845,1042
6017,845,1043
6018,845,1044
6019,845,1045
6020,845,1046
6021,845,1047
6022,845,1048
6023,845,1049
6024,845,1050
6025,846,856
6026,846,857
6027,846,859
6028,846,862
6029,846,864
6030,846,867
6031,846,868
6032,846,869
6033,846,870
6034,846,873
6035,846,875
6036,846,876
6037,846,877
6038,846,878
6039,846,881
6040,846,882
6041,846,884
6042,846,885
6043,846,888
6044,846,1039
6045,846,1040
6046,846,1041
6047,846,1042
6048,846,1043
6049,846,1044
6050,846,1045
6051,846,1046
6052,846,1047
6053,846,1048
6054,846,1050
6055,847,853
6056,847,855
6057,847,856
6058,847,858
6059,847,860
6060,847,861
6061,847,862
6062,847,863
6063,847,865
6064,847,866
6065,847,867
6066,847,869
6067,847,871
6068,847,872
6069,847,874
6070,847,875
6071,847,877
6072,847,878
6073,847,880
6074,847,882
6075,847,883
6076,847,884
6077,847,1039
6078,847,1040
6079,847,1041
6080,847,1042
6081,847,1043
6082,847,1044
6083,847,1045
6084,847,1046
6085,847,1047
6086,847,1048
6087,847,1049
6088,848,850
6089,848,851
6090,848,853
6091,848,854
6092,848,856
6093,848,857
6094,848,859
6095,848,860
6096,848,862
6097,848,863
6098,848,865
6099,848,867
6100,848,870
6101,848,871
6102,848,873
6103,848,874
6104,848,876
6105,848,877
6106,848,879
6107,848,880
6108,848,881
6109,848,882
6110,848,883
6111,848,1039
6112,848,1040
6113,848,1041
6114,848,1042
6115,848,1043
6116,848,1044
6117,848,1045
6118,848,1046
6119,848,1047
6120,848,1049
6121,848,1050
6122,849,845
6123,849,846
6124,849,847
6125,849,850
6126,849,851
6127,849,852
6128,849,855
6129,849,858
6130,849,859
6131,849,860
6132,849,861
6133,849,862
6134,849,863
6135,849,866
6136,849,868
6137,849,869
6138,849,871
6139,849,872
6140,849,873
6141,849,874
6142,849,878
6143,849,1039
6144,849,1040
6145,849,1041
6146,849,1042
6147,849,1043
6148,849,1044
6149,849,1045
6150,849,1046
6151,849,1047
6152,849,1048
6153,849,1050
6154,849,1051
6155,850,841
6156,850,842
6157,850,844
6158,850,847
6159,850,848
6160,850,849
6161,850,850
6162,850,852
6163,850,853
6164,850,855
6165,850,856
6166,850,857
6167,850,858
6168,850,861
6169,850,863
6170,850,864
6171,850,866
6172,850,867
6173,850,870
6174,850,873
6175,850,1039
6176,850,1040
6177,850,1041
6178,850,1042
6179,850,1043
6180,850,1044
6181,850,1045
6182,850,1046
6183,850,1047
6184,850,1048
6185,850,1049
6186,850,1051
6187,851,841
6188,851,843
6189,851,844
6190,851,845
6191,851,846
6192,851,851
6193,851,853
6194,851,854
6195,851,855
6196,851,856
6197,851,858
6198,851,860
6199,851,861
6200,851,862
6201,851,863
6202,851,865
6203,851,866
6204,851,868
6205,851,869
6206,851,1039
6207,851,1040
6208,851,1041
6209,851,1042
6210,851,1043
6211,851,1044
6212,851,1045
6213,851,1046
6214,851,1047
6215,851,1049
6216,852,835
6217,852,837
6218,852,838
6219,852,839
6220,852,840
6221,852,842
6222,852,844
6223,852,847
6224,852,848
6225,852,849
6226,852,850
6227,852,852
6228,852,853
6229,852,854
6230,852,857
6231,852,858
6232,852,859
6233,852,863
6234,852,864
6235,852,865
6236,852,866
6237,852,867
6238,852,1039
6239,852,1040
6240,852,1041
6241,852,1042
6242,852,1043
6243,852,1044
6244,852,1045
6245,852,1046
6246,852,1047
6247,852,1048
6248,852,1049
6249,852,1050
6250,852,1051
6251,853,831
6252,853,832
6253,853,833
6254,853,834
6255,853,835
6256,853,836
6257,853,839
6258,853,841
6259,853,843
6260,853,844
6261,853,846
6262,853,851
6263,853,852
6264,853,854
6265,853,856
6266,853,857
6267,853,859
6268,853,860
6269,853,861
6270,853,862
6271,853,864
6272,853,1039
6273,853,1040
6274,853,1041
6275,853,1042
6276,853,1043
6277,853,1044
6278,853,1045
6279,853,1046
6280,853,1047
6281,853,1048
6282,853,1051
6283,853,1052
6284,854,828
6285,854,829
6286,854,831
6287,854,833
6288,854,836
6289,854,837
6290,854,838
6291,854,840
6292,854,843
6293,854,845
6294,854,846
6295,854,847
6296,854,848
6297,854,850
6298,854,851
6299,854,853
6300,854,855
6301,854,856
6302,854,858
6303,854,1039
6304,854,1040
6305,854,1041
6306,854,1042
6307,854,1043
6308,854,1044
6309,854,1045
6310,854,1046
6311,854,1047
6312,854,1048
6313,854,1050
6314,854,1051
6315,855,824
6316,855,825
6317,855,827
6318,855,829
6319,855,830
6320,855,831
6321,855,832
6322,855,833
6323,855,834
6324,855,835
6325,855,838
6326,855,839
6327,855,840
6328,855,841
6329,855,842
6330,855,844
6331,855,845
6332,855,847
6333,855,848
6334,855,850
6335,855,851
6336,855,852
6337,855,854
6338,855,856
6339,855,857
6340,855,1039
6341,855,1040
6342,855,1041
6343,855,1042
6344,855,1043
6345,855,1044
6346,855,1045
6347,855,1046
6348,855,1047
6349,855,1049
6350,855,1051
6351,855,1052
6352,856,822
6353,856,823
6354,856,824
6355,856,825
6356,856,827
6357,856,829
6358,856,831
6359,856,832
6360,856,834
6361,856,835
6362,856,836
6363,856,838
6364,856,839
6365,856,841
6366,856,842
6367,856,844
6368,856,845
6369,856,846
6370,856,847
6371,856,849
6372,856,851
6373,856,852
6374,856,853
6375,856,854
6376,856,1039
6377,856,1040
6378,856,1041
6379,856,1042
6380,856,1043
6381,856,1044
6382,856,1045
6383,856,1046
6384,856,1047
6385,856,1048
6386,856,1050
6387,856,1051
6388,856,1052
6389,857,817
6390,857,818
6391,857,821
6392,857,825
6393,857,826
6394,857,827
6395,857,828
6396,857,830
6397,857,832
6398,857,836
6399,857,837
6400,857,838
6401,857,840
6402,857,841
6403,857,843
6404,857,846
6405,857,847
6406,857,848
6407,857,849
6408,857,1040
6409,857,1041
6410,857,1042
6411,857,1043
6412,857,1044
6413,857,1045
6414,857,1046
6415,857,1047
6416,857,1048
6417,857,1049
6418,857,1050
6419,858,813
6420,858,815
6421,858,816
6422,858,818
6423,858,819
6424,858,821
6425,858,822
6426,858,824
6427,858,825
6428,858,826
6429,858,829
6430,858,831
6431,858,833
6432,858,834
6433,858,835
6434,858,837
6435,858,839
6436,858,840
6437,858,841
6438,858,844
6439,858,847
6440,858,848
6441,858,1039
6442,858,1040
6443,858,1041
6444,858,1042
6445,858,1043
6446,858,1044
6447,858,1045
6448,858,1046
6449,858,1047
6450,858,1049
6451,858,1050
6452,858,1051
6453,858,1052
6454,858,1053
6455,859,811
6456,859,813
6457,859,814
6458,859,815
6459,859,817
6460,859,819
6461,859,820
6462,859,827
6463,859,828
6464,859,829
6465,859,830
6466,859,832
6467,859,833
6468,859,835
6469,859,836
6470,859,838
6471,859,840
6472,859,842
6473,859,1040
6474,859,1041
6475,859,1042
6476,859,1043
6477,859,1044
6478,859,1045
6479,859,1046
6480,859,1047
6481,859,1048
6482,859,1050
6483,860,810
6484,860,815
6485,860,818
6486,860,819
6487,860,821
6488,860,823
6489,860,824
6490,860,825
6491,860,826
6492,860,827
6493,860,828
6494,860,830
6495,860,831
6496,860,833
6497,860,834
6498,860,837
6499,860,838
6500,860,1040
6501,860,1041
6502,860,1042
6503,860,1043
6504,860,1044
6505,860,1045
6506,860,1046
6507,860,1047
6508,860,1048
6509,860,1050
6510,860,1052
6511,860,1053
6512,861,809
6513,861,810
6514,861,811
6515,861,813
6516,861,814
6517,861,816
6518,861,817
6519,861,818
6520,861,820
6521,861,821
6522,861,823
6523,861,824
6524,861,826
6525,861,829
6526,861,830
6527,861,833
6528,861,835
6529,861,1040
6530,861,1041
6531,861,1042
6532,861,1043
6533,861,1044
6534,861,1045
6535,861,1046
6536,861,1047
6537,861,1049
6538,861,1052
6539,861,1053
6540,862,808
6541,862,810
6542,862,812
6543,862,815
6544,862,819
6545,862,820
6546,862,823
6547,862,824
6548,862,825
6549,862,827
6550,862,828
6551,862,829
6552,862,1040
6553,862,1041
6554,862,1042
6555,862,1043
6556,862,1044
6557,862,1045
6558,862,1046
6559,862,1047
6560,862,1048
6561,862,1050
6562,862,1051
6563,862,1053
6564,863,807
6565,863,808
6566,863,809
6567,863,811
6568,863,813
6569,863,814
6570,863,815
6571,863,816
6572,863,817
6573,863,819
6574,863,821
6575,863,823
6576,863,824
6577,863,826
6578,863,1040
6579,863,1041
6580,863,1042
6581,863,1043
6582,863,1044
6583,863,1045
6584,863,1046
6585,863,1047
6586,863,1048
6587,863,1050
6588,863,1052
6589,863,1053
6590,864,806
6591,864,808
6592,864,809
6593,864,810
6594,864,811
6595,864,812
6596,864,813
6597,864,814
6598,864,815
6599,864,816
6600,864,817
6601,864,819
6602,864,821
6603,864,822
6604,864,823
6605,864,824
6606,864,1041
6607,864,1042
6608,864,1043
6609,864,1044
6610,864,1046
6611,864,1048
6612,864,1050
6613,864,1052
6614,864,1053
6615,865,807
6616,865,808
6617,865,809
6618,865,810
6619,865,811
6620,865,812
6621,865,813
6622,865,814
6623,865,815
6624,865,816
6625,865,817
6626,865,818
6627,865,819
6628,865,820
6629,865,821
6630,865,1042
6631,865,1044
6632,865,1045
6633,865,1047
6634,865,1048
6635,865,1050
6636,865,1051
6637,865,1053
6638,866,806
6639,866,807
6640,866,808
6641,866,809
6642,866,810
6643,866,811
6644,866,812
6645,866,813
6646,866,814
6647,866,815
6648,866,817
6649,866,818
6650,866,819
6651,866,821
6652,866,822
6653,866,1041
6654,866,1042
6655,866,1043
6656,866,1044
6657,866,1047
6658,866,1049
6659,866,1052
6660,866,1053
6661,867,807
6662,867,808
6663,867,809
6664,867,810
6665,867,811
6666,867,812
6667,867,813
6668,867,814
6669,867,815
6670,867,816
6671,867,817
6672,867,819
6673,867,820
6674,867,821
6675,867,1044
6676,867,1045
6677,867,1046
6678,867,1048
6679,867,1050
6680,867,1052
6681,867,1053
6682,868,807
6683,868,808
6684,868,809
6685,868,810
6686,868,811
6687,868,812
6688,868,813
6689,868,814
6690,868,815
6691,868,816
6692,868,817
6693,868,819
6694,868,820
6695,868,1041
6696,868,1042
6697,868,1043
6698,868,1045
6699,868,1047
6700,868,1048
6701,868,1050
6702,869,807
6703,869,808
6704,869,809
6705,869,810
6706,869,811
6707,869,812
6708,869,813
6709,869,814
6710,869,815
6711,869,817
6712,869,818
6713,869,821
6714,869,1043
6715,869,1044
6716,869,1046
6717,869,1047
6718,869,1049
6719,869,1050
6720,869,1051
6721,869,1052
6722,869,1053
6723,870,807
6724,870,808
6725,870,809
6726,870,810
6727,870,811
6728,870,812
6729,870,813
6730,870,814
6731,870,815
6732,870,816
6733,870,819
6734,870,1042
6735,870,1045
6736,870,1046
6737,870,1048
6738,870,1049
6739,870,1050
6740,871,808
6741,871,809
6742,871,810
6743,871,811
6744,871,812
6745,871,813
6746,871,814
6747,871,815
6748,871,816
6749,871,818
6750,871,819
6751,871,1042
6752,871,1044
6753,871,1047
6754,871,1048
6755,871,1050
6756,871,1051
6757,871,1052
6758,872,807
6759,872,808
6760,872,809
6761,872,810
6762,872,811
6763,872,812
6764,872,813
6765,872,814
6766,872,815
6767,872,816
6768,872,817
6769,872,819
6770,872,1041
6771,872,1042
6772,872,1043
6773,872,1044
6774,872,1046
6775,872,1047
6776,872,1049
6777,872,1051
6778,873,808
6779,873,809
6780,873,810
6781,873,811
6782,873,812
6783,873,813
6784,873,814
6785,873,815
6786,873,816
6787,873,818
6788,873,819
6789,873,1041
6790,873,1043
6791,873,1045
6792,873,1046
6793,873,1048
6794,873,1049
6795,873,1050
6796,873,1051
6797,874,808
6798,874,809
6799,874,810
6800,874,811
6801,874,812
6802,874,813
6803,874,814
6804,874,815
6805,874,816
6806,874,817
6807,874,819
6808,874,820
6809,874,1042
6810,874,1044
6811,874,1046
6812,874,1047
6813,874,1048
6814,874,1049
6815,874,1051
6816,874,1052
6817,875,808
6818,875,809
6819,875,810
6820,875,811
6821,875,812
6822,875,813
6823,875,814
6824,875,815
6825,875,816
6826,875,817
6827,875,818
6828,875,820
6829,875,1043
6830,875,1044
6831,875,1046
6832,875,1047
6833,875,1048
6834,875,1049
6835,875,1050
6836,875,1051
6837,876,808
6838,876,809
6839,876,810
6840,876,811
6841,876,812
6842,876,813
6843,876,814
6844,876,815
6845,876,817
6846,876,818
6847,876,1042
6848,876,1045
6849,876,1047
6850,876,1050
6851,876,1052
6852,877,808
6853,877,809
6854,877,810
6855,877,811
6856,877,812
6857,877,813
6858,877,814
6859,877,815
6860,877,816
6861,877,818
6862,877,819
6863,877,820
6864,877,1042
6865,877,1044
6866,877,1047
6867,877,1048
6868,877,1049
6869,877,1051
6870,877,1053
6871,878,807
6872,878,808
6873,878,809
6874,878,810
6875,878,811
6876,878,812
6877,878,813
6878,878,814
6879,878,815
6880,878,816
6881,878,817
6882,878,819
6883,878,820
6884,878,1041
6885,878,1042
6886,878,1044
6887,878,1045
6888,878,1046
6889,878,1048
6890,878,1051
6891,878,1052
6892,878,1053
6893,879,807
6894,879,808
6895,879,809
6896,879,810
6897,879,811
6898,879,812
6899,879,813
6900,879,814
6901,879,815
6902,879,816
6903,879,817
6904,879,819
6905,879,821
6906,879,1042
6907,879,1043
6908,879,1044
6909,879,1046
6910,879,1047
6911,879,1049
6912,879,1051
6913,879,1053
6914,879,1054
6915,880,806
6916,880,808
6917,880,809
6918,880,810
6919,880,811
6920,880,812
6921,880,813
6922,880,814
6923,880,815
6924,880,816
6925,880,817
6926,880,819
6927,880,820
6928,880,1042
6929,880,1043
6930,880,1045
6931,880,1046
6932,880,1048
6933,880,1049
6934,880,1050
6935,880,1051
6936,880,1052
6937,880,1053
6938,880,1054
6939,880,1055
6940,880,1056
6941,881,807
6942,881,808
6943,881,809
6944,881,810
6945,881,811
6946,881,812
6947,881,813
6948,881,814
6949,881,815
6950,881,818
6951,881,819
6952,881,820
6953,881,821
6954,881,822
6955,881,1042
6956,881,1043
6957,881,1044
6958,881,1047
6959,881,1048
6960,881,1049
6961,881,1050
6962,881,1051
6963,881,1052
6964,881,1053
6965,881,1054
6966,881,1055
6967,881,1056
6968,882,805
6969,882,808
6970,882,809
6971,882,810
6972,882,811
6973,882,812
6974,882,813
6975,882,814
6976,882,815
6977,882,817
6978,882,818
6979,882,820
6980,882,823
6981,882,1040
6982,882,1041
6983,882,1042
6984,882,1044
6985,882,1045
6986,882,1047
6987,882,1048
6988,882,1049
6989,882,1050
6990,882,1051
6991,882,1052
6992,882,1053
6993,882,1054
6994,882,1055
6995,882,1056
6996,883,807
6997,883,808
6998,883,809
6999,883,810
7000,883,811
7001,883,812
7002,883,813
7003,883,814
7004,883,815
7005,883,816
7006,883,819
7007,883,820
7008,883,822
7009,883,823
7010,883,825
7011,883,826
7012,883,1043
7013,883,1045
7014,883,1046
7015,883,1047
7016,883,1048
7017,883,1049
7018,883,1050
7019,883,1051
7020,883,1052
7021,883,1053
7022,883,1054
7023,883,1055
7024,883,1056
7025,884,805
7026,884,806
7027,884,807
7028,884,808
7029,884,809
7030,884,810
7031,884,811
7032,884,812
7033,884,813
7034,884,814
7035,884,815
7036,884,816
7037,884,817
7038,884,818
7039,884,820
7040,884,821
7041,884,822
7042,884,825
7043,884,1038
7044,884,1040
7045,884,1041
7046,884,1042
7047,884,1044
7048,884,1045
7049,884,1046
7050,884,1048
7051,884,1049
7052,884,1050
7053,884,1051
7054,884,1052
7055,884,1053
7056,884,1054
7057,884,1055
7058,884,1056
7059,884,1057
7060,885,806
7061,885,808
7062,885,809
7063,885,810
7064,885,811
7065,885,812
7066,885,813
7067,885,814
7068,885,815
7069,885,818
7070,885,819
7071,885,822
7072,885,823
7073,885,824
7074,885,826
7075,885,827
7076,885,1043
7077,885,1044
7078,885,1046
7079,885,1048
7080,885,1049
7081,885,1050
7082,885,1051
7083,885,1052
7084,885,1053
7085,885,1054
7086,885,1055
7087,885,1057
7088,885,1058
7089,886,804
7090,886,806
7091,886,807
7092,886,808
7093,886,809
7094,886,810
7095,886,811
7096,886,812
7097,886,813
7098,886,814
7099,886,815
7100,886,816
7101,886,817
7102,886,819
7103,886,820
7104,886,821
7105,886,822
7106,886,823
7107,886,824
7108,886,826
7109,886,828
7110,886,829
7111,886,1040
7112,886,1042
7113,886,1043
7114,886,1045
7115,886,1047
7116,886,1048
7117,886,1049
7118,886,1050
7119,886,1051
7120,886,1052
7121,886,1053
7122,886,1054
7123,886,1055
7124,886,1056
7125,886,1057
7126,886,1059
7127,886,1060
7128,887,804
7129,887,805
7130,887,808
7131,887,809
7132,887,810
7133,887,811
7134,887,812
7135,887,813
7136,887,814
7137,887,815
7138,887,816
7139,887,817
7140,887,818
7141,887,820
7142,887,822
7143,887,823
7144,887,825
7145,887,828
7146,887,1036
7147,887,1037
7148,887,1040
7149,887,1042
7150,887,1043
7151,887,1044
7152,887,1046
7153,887,1048
7154,887,1049
7155,887,1050
7156,887,1051
7157,887,1052
7158,887,1053
7159,887,1054
7160,887,1055
7161,887,1057
7162,887,1058
7163,887,1060
7164,888,805
7165,888,808
7166,888,810
7167,888,811
7168,888,812
7169,888,814
7170,888,815
7171,888,816
7172,888,818
7173,888,819
7174,888,821
7175,888,823
7176,888,825
7177,888,826
7178,888,828
7179,888,1037
7180,888,1039
7181,888,1040
7182,888,1041
7183,888,1043
7184,888,1046
7185,888,1047
7186,888,1048
7187,888,1049
7188,888,1051
7189,888,1054
7190,888,1056
7191,888,1057
7192,888,1059
7193,889,806
7194,889,807
7195,889,808
7196,889,810
7197,889,811
7198,889,813
7199,889,815
7200,889,817
7201,889,818
7202,889,820
7203,889,822
7204,889,823
7205,889,824
7206,889,825
7207,889,826
7208,889,828
7209,889,1039
7210,889,1040
7211,889,1042
7212,889,1043
7213,889,1045
7214,889,1047
7215,889,1048
7216,889,1049
7217,889,1050
7218,889,1052
7219,889,1053
7220,889,1055
7221,889,1057
7222,889,1058
7223,890,806
7224,890,808
7225,890,809
7226,890,810
7227,890,812
7228,890,814
7229,890,816
7230,890,817
7231,890,819
7232,890,822
7233,890,824
7234,890,827
7235,890,828
7236,890,830
7237,890,1038
7238,890,1039
7239,890,1043
7240,890,1045
7241,890,1046
7242,890,1047
7243,890,1048
7244,890,1052
7245,890,1053
7246,890,1055
7247,890,1056
7248,891,805
7249,891,807
7250,891,809
7251,891,810
7252,891,812
7253,891,815
7254,891,816
7255,891,818
7256,891,820
7257,891,821
7258,891,823
7259,891,824
7260,891,826
7261,891,827
7262,891,1038
7263,891,1040
7264,891,1041
7265,891,1042
7266,891,1043
7267,891,1045
7268,891,1047
7269,891,1048
7270,891,1049
7271,891,1050
7272,891,1052
7273,891,1054
7274,891,1056
7275,891,1057
7276,892,808
7277,892,810
7278,892,812
7279,892,813
7280,892,815
7281,892,818
7282,892,822
7283,892,1040
7284,892,1044
7285,892,1045
7286,892,1050
7287,892,1051
7288,892,1054
7289,892,1055
7290,893,809
7291,893,810
7292,893,811
7293,893,813
7294,893,814
7295,893,816
7296,893,820
7297,893,822
7298,893,1040
7299,893,1041
7300,893,1042
7301,893,1043
7302,893,1046
7303,893,1047
7304,893,1048
7305,893,1050
7306,893,1052
7307,893,1053
7308,893,1055
7309,893,1056
7310,894,812
7311,894,814
7312,894,815
7313,894,817
7314,894,818
7315,894,821
7316,894,1043
7317,894,1044
7318,894,1045
7319,894,1048
7320,894,1049
7321,894,1051
7322,894,1054
7323,894,1056
7324,895,809
7325,895,810
7326,895,811
7327,895,812
7328,895,813
7329,895,815
7330,895,816
7331,895,817
7332,895,820
7333,895,1042
7334,895,1043
7335,895,1046
7336,895,1047
7337,895,1049
7338,895,1050
7339,895,1051
7340,895,1052
7341,895,1053
7342,895,1054
7343,895,1055
7344,896,810
7345,896,812
7346,896,813
7347,896,814
7348,896,815
7349,896,816
7350,896,818
7351,896,1043
7352,896,1044
7353,896,1045
7354,896,1047
7355,896,1049
7356,896,1051
7357,896,1054
7358,896,1055
7359,896,1056
7360,897,810
7361,897,812
7362,897,813
7363,897,814
7364,897,815
7365,897,816
7366,897,819
7367,897,820
7368,897,1043
7369,897,1045
7370,897,1046
7371,897,1047
7372,897,1050
7373,897,1052
7374,897,1053
7375,897,1055
7376,898,810
7377,898,812
7378,898,813
7379,898,814
7380,898,815
7381,898,817
7382,898,818
7383,898,820
7384,898,821
7385,898,1044
7386,898,1045
7387,898,1046
7388,898,1047
7389,898,1048
7390,898,1054
7391,898,1648
7392,899,810
7393,899,812
7394,899,813
7395,899,814
7396,899,815
7397,899,816
7398,899,817
7399,899,819
7400,899,820
7401,899,1043
7402,899,1046
7403,899,1049
7404,899,1051
7405,899,1052
7406,899,1053
7407,899,1054
7408,899,1055
7409,899,1645
7410,899,1646
7411,899,1647
7412,900,810
7413,900,812
7414,900,813
7415,900,814
7416,900,815
7417,900,816
7418,900,818
7419,900,819
7420,900,821
7421,900,1043
7422,900,1045
7423,900,1046
7424,900,1047
7425,900,1049
7426,900,1050
7427,900,1051
7428,900,1052
7429,900,1056
7430,900,1645
7431,900,1648
7432,901,810
7433,901,812
7434,901,813
7435,901,814
7436,901,815
7437,901,816
7438,901,817
7439,901,818
7440,901,820
7441,901,821
7442,901,1044
7443,901,1045
7444,901,1046
7445,901,1048
7446,901,1049
7447,901,1052
7448,901,1053
7449,901,1055
7450,901,1056
7451,901,1646
7452,901,1647
7453,902,810
7454,902,812
7455,902,813
7456,902,814
7457,902,815
7458,902,817
7459,902,818
7460,902,820
7461,902,1044
7462,902,1047
7463,902,1048
7464,902,1049
7465,902,1051
7466,902,1053
7467,902,1054
7468,902,1647
7469,903,810
7470,903,812
7471,903,813
7472,903,814
7473,903,815
7474,903,816
7475,903,818
7476,903,819
7477,903,821
7478,903,1044
7479,903,1045
7480,903,1046
7481,903,1047
7482,903,1049
7483,903,1051
7484,903,1052
7485,903,1053
7486,903,1055
7487,903,1056
7488,903,1645
7489,903,1646
7490,903,1648
7491,904,810
7492,904,811
7493,904,813
7494,904,815
7495,904,816
7496,904,818
7497,904,820
7498,904,821
7499,904,1045
7500,904,1046
7501,904,1047
7502,904,1048
7503,904,1049
7504,904,1050
7505,904,1051
7506,904,1052
7507,904,1053
7508,904,1054
7509,904,1055
7510,904,1056
7511,904,1648
7512,905,810
7513,905,812
7514,905,813
7515,905,815
7516,905,816
7517,905,818
7518,905,819
7519,905,821
7520,905,1045
7521,905,1046
7522,905,1048
7523,905,1049
7524,905,1050
7525,905,1051
7526,905,1052
7527,905,1053
7528,905,1054
7529,905,1055
7530,905,1646
7531,905,1647
7532,905,1648
7533,906,810
7534,906,811
7535,906,814
7536,906,817
7537,906,818
7538,906,820
7539,906,1045
7540,906,1047
7541,906,1048
7542,906,1049
7543,906,1050
7544,906,1051
7545,906,1052
7546,906,1053
7547,906,1054
7548,906,1055
7549,906,1056
7550,906,1057
7551,906,1646
7552,906,1648
7553,907,810
7554,907,811
7555,907,813
7556,907,815
7557,907,816
7558,907,818
7559,907,820
7560,907,1045
7561,907,1048
7562,907,1049
7563,907,1050
7564,907,1051
7565,907,1052
7566,907,1053
7567,907,1054
7568,907,1055
7569,907,1646
7570,908,813
7571,908,815
7572,908,816
7573,908,819
7574,908,1046
7575,908,1048
7576,908,1049
7577,908,1050
7578,908,1051
7579,908,1052
7580,908,1053
7581,908,1054
7582,908,1055
7583,908,1056
7584,908,1646
7585,908,1648
7586,909,810
7587,909,811
7588,909,812
7589,909,813
7590,909,814
7591,909,818
7592,909,819
7593,909,820
7594,909,1045
7595,909,1046
7596,909,1047
7597,909,1048
7598,909,1049
7599,909,1050
7600,909,1051
7601,909,1052
7602,909,1053
7603,909,1054
7604,909,1055
7605,909,1648
7606,910,813
7607,910,814
7608,910,815
7609,910,816
7610,910,817
7611,910,818
7612,910,1046
7613,910,1047
7614,910,1048
7615,910,1049
7616,910,1050
7617,910,1051
7618,910,1052
7619,910,1053
7620,910,1054
7621,910,1055
7622,910,1056
7623,910,1647
7624,911,811
7625,911,812
7626,911,813
7627,911,815
7628,911,817
7629,911,818
7630,911,819
7631,911,820
7632,911,1046
7633,911,1048
7634,911,1049
7635,911,1050
7636,911,1051
7637,911,1052
7638,911,1053
7639,911,1054
7640,911,1055
7641,912,812
7642,912,813
7643,912,814
7644,912,816
7645,912,817
7646,912,819
7647,912,820
7648,912,1047
7649,912,1049
7650,912,1050
7651,912,1051
7652,912,1052
7653,912,1054
