,xVal,yVal
9512,909,1645
9513,909,1647
9514,909,1648
9515,909,1649
9516,909,1650
9517,910,807
9518,910,808
9519,910,809
9520,910,810
9521,910,811
9522,910,812
9523,910,813
9524,910,814
9525,910,815
9526,910,817
9527,910,818
9528,910,819
9529,910,821
9530,910,1045
9531,910,1047
9532,910,1048
9533,910,1049
9534,910,1050
9535,910,1051
9536,910,1052
9537,910,1053
9538,910,1054
9539,910,1055
9540,910,1056
9541,910,1058
9542,910,1647
9543,910,1648
9544,910,1651
9545,910,1652
9546,911,808
9547,911,809
9548,911,810
9549,911,811
9550,911,812
9551,911,813
9552,911,814
9553,911,815
9554,911,816
9555,911,817
9556,911,819
9557,911,820
9558,911,821
9559,911,1044
9560,911,1045
9561,911,1047
9562,911,1048
9563,911,1049
9564,911,1050
9565,911,1051
9566,911,1052
9567,911,1053
9568,911,1054
9569,911,1055
9570,911,1056
9571,911,1057
9572,911,1649
9573,911,1651
9574,911,1652
9575,912,809
9576,912,810
9577,912,812
9578,912,813
9579,912,814
9580,912,815
9581,912,817
9582,912,819
9583,912,820
9584,912,1046
9585,912,1048
9586,912,1049
9587,912,1051
9588,912,1052
9589,912,1054
9590,912,1056
9591,912,1057
9592,912,1646
9593,912,1649
9594,912,1650
9595,913,810
9596,913,811
9597,913,812
9598,913,816
9599,913,818
9600,913,819
9601,913,1045
9602,913,1047
9603,913,1048
9604,913,1050
9605,913,1051
9606,913,1054
9607,913,1056
9608,913,1648
9609,914,808
9610,914,809
9611,914,811
9612,914,813
9613,914,815
9614,914,817
9615,914,818
9616,914,820
9617,914,821
9618,914,1046
9619,914,1049
9620,914,1052
9621,914,1053
9622,914,1647
9623,914,1648
9624,914,1649
9625,915,809
9626,915,810
9627,915,812
9628,915,813
9629,915,814
9630,915,816
9631,915,819
9632,915,1047
9633,915,1048
9634,915,1050
9635,915,1051
9636,915,1650
9637,915,1651
9638,916,813
9639,916,814
9640,917,1649
9641,917,1650
9642,918,1650
9643,918,1651
9644,942,1023
9645,943,1022
9646,943,1023
9647,943,1024
9648,943,1026
9649,944,1021
9650,944,1022
9651,944,1023
9652,944,1025
9653,944,1026
9654,945,1021
9655,945,1023
9656,945,1024
9657,945,1025
9658,945,1027
9659,945,1028
9660,946,1017
9661,946,1019
9662,946,1020
9663,946,1021
9664,946,1022
9665,946,1023
9666,946,1024
9667,946,1027
9668,946,1028
9669,947,1016
9670,947,1019
9671,947,1022
9672,947,1023
9673,947,1025
9674,947,1026
9675,948,1014
9676,948,1015
9677,948,1017
9678,948,1018
9679,948,1020
9680,948,1022
9681,948,1024
9682,948,1027
9683,949,1005
9684,949,1006
9685,949,1010
9686,949,1011
9687,949,1013
9688,949,1014
9689,949,1015
9690,949,1016
9691,949,1018
9692,949,1021
9693,949,1022
9694,949,1025
9695,949,1027
9696,950,1001
9697,950,1002
9698,950,1004
9699,950,1005
9700,950,1008
9701,950,1010
9702,950,1011
9703,950,1013
9704,950,1014
9705,950,1017
9706,950,1019
9707,950,1020
9708,950,1021
9709,950,1023
9710,950,1024
9711,950,1026
9712,950,1029
9713,951,1000
9714,951,1002
9715,951,1003
9716,951,1005
9717,951,1007
9718,951,1008
9719,951,1009
9720,951,1012
9721,951,1013
9722,951,1015
9723,951,1016
9724,951,1017
9725,951,1018
9726,951,1019
9727,951,1020
9728,951,1022
9729,951,1025
9730,951,1027
9731,951,1028
9732,951,1029
9733,952,1000
9734,952,1001
9735,952,1004
9736,952,1005
9737,952,1006
9738,952,1007
9739,952,1008
9740,952,1009
9741,952,1010
9742,952,1011
9743,952,1012
9744,952,1013
9745,952,1014
9746,952,1015
9747,952,1016
9748,952,1017
9749,952,1018
9750,952,1019
9751,952,1020
9752,952,1021
9753,952,1022
9754,952,1023
9755,952,1025
9756,952,1026
9757,952,1027
9758,953,1000
9759,953,1001
9760,953,1002
9761,953,1004
9762,953,1006
9763,953,1008
9764,953,1009
9765,953,1010
9766,953,1011
9767,953,1012
9768,953,1013
9769,953,1014
9770,953,1015
9771,953,1016
9772,953,1017
9773,953,1018
9774,953,1019
9775,953,1020
9776,953,1021
9777,953,1022
9778,953,1023
9779,953,1029
9780,954,1001
9781,954,1002
9782,954,1004
9783,954,1005
9784,954,1007
9785,954,1008
9786,954,1009
9787,954,1010
9788,954,1011
9789,954,1012
9790,954,1013
9791,954,1014
9792,954,1015
9793,954,1016
9794,954,1017
9795,954,1018
9796,954,1019
9797,954,1020
9798,954,1021
9799,954,1022
9800,954,1023
9801,954,1026
9802,954,1028
9803,954,1029
9804,955,1000
9805,955,1001
9806,955,1003
9807,955,1006
9808,955,1008
9809,955,1009
9810,955,1010
9811,955,1011
9812,955,1012
9813,955,1013
9814,955,1014
9815,955,1015
9816,955,1016
9817,955,1017
9818,955,1018
9819,955,1019
9820,955,1020
9821,955,1021
9822,955,1022
9823,955,1023
9824,955,1027
9825,955,1028
9826,956,1001
9827,956,1002
9828,956,1004
9829,956,1005
9830,956,1008
9831,956,1009
9832,956,1010
9833,956,1011
9834,956,1012
9835,956,1013
9836,956,1014
9837,956,1015
9838,956,1016
9839,956,1017
9840,956,1018
9841,956,1019
9842,956,1020
9843,956,1021
9844,956,1022
9845,956,1023
9846,956,1026
9847,956,1028
9848,956,1029
9849,957,1001
9850,957,1003
9851,957,1004
9852,957,1005
9853,957,1006
9854,957,1007
9855,957,1008
9856,957,1009
9857,957,1010
9858,957,1011
9859,957,1012
9860,957,1013
9861,957,1014
9862,957,1015
9863,957,1016
9864,957,1017
9865,957,1018
9866,957,1019
9867,957,1020
9868,957,1021
9869,957,1022
9870,957,1023
9871,957,1024
9872,957,1025
9873,957,1026
9874,957,1027
9875,958,999
9876,958,1000
9877,958,1001
9878,958,1002
9879,958,1003
9880,958,1006
9881,958,1008
9882,958,1009
9883,958,1010
9884,958,1011
9885,958,1012
9886,958,1013
9887,958,1014
9888,958,1015
9889,958,1016
9890,958,1017
9891,958,1018
9892,958,1019
9893,958,1020
9894,958,1021
9895,958,1022
9896,958,1023
9897,958,1028
9898,958,1029
9899,959,1000
9900,959,1002
9901,959,1003
9902,959,1004
9903,959,1005
9904,959,1007
9905,959,1008
9906,959,1009
9907,959,1010
9908,959,1011
9909,959,1012
9910,959,1013
9911,959,1014
9912,959,1015
9913,959,1016
9914,959,1017
9915,959,1018
9916,959,1019
9917,959,1020
9918,959,1021
9919,959,1022
9920,959,1023
9921,959,1026
9922,959,1028
9923,959,1030
9924,960,998
9925,960,1000
9926,960,1002
9927,960,1003
9928,960,1005
9929,960,1006
9930,960,1008
9931,960,1009
9932,960,1010
9933,960,1011
9934,960,1012
9935,960,1013
9936,960,1014
9937,960,1015
9938,960,1017
9939,960,1018
9940,960,1019
9941,960,1022
9942,960,1025
9943,960,1026
9944,960,1027
9945,960,1029
9946,961,999
9947,961,1001
9948,961,1002
9949,961,1004
9950,961,1005
9951,961,1006
9952,961,1007
9953,961,1008
9954,961,1009
9955,961,1010
9956,961,1011
9957,961,1012
9958,961,1013
9959,961,1014
9960,961,1015
9961,961,1016
9962,961,1017
9963,961,1018
9964,961,1021
9965,961,1023
9966,961,1025
9967,961,1027
9968,961,1029
9969,962,997
9970,962,999
9971,962,1000
9972,962,1002
9973,962,1003
9974,962,1004
9975,962,1008
9976,962,1009
9977,962,1010
9978,962,1011
9979,962,1012
9980,962,1013
9981,962,1014
9982,962,1015
9983,962,1017
9984,962,1021
9985,962,1022
9986,962,1023
9987,962,1024
9988,962,1026
9989,962,1028
9990,962,1030
9991,963,997
9992,963,998
9993,963,999
9994,963,1002
9995,963,1003
9996,963,1005
9997,963,1007
9998,963,1008
9999,963,1009
10000,963,1010
10001,963,1011
10002,963,1012
10003,963,1013
10004,963,1014
10005,963,1015
10006,963,1016
10007,963,1018
10008,963,1019
10009,963,1020
10010,963,1023
10011,963,1027
10012,963,1029
10013,963,1030
10014,964,997
10015,964,999
10016,964,1002
10017,964,1004
10018,964,1005
10019,964,1007
10020,964,1008
10021,964,1009
10022,964,1010
10023,964,1011
10024,964,1012
10025,964,1013
10026,964,1014
10027,964,1015
10028,964,1016
10029,964,1018
10030,964,1021
10031,964,1026
10032,964,1027
10033,964,1028
10034,965,1001
10035,965,1003
10036,965,1006
10037,965,1008
10038,965,1009
10039,965,1010
10040,965,1011
10041,965,1012
10042,965,1013
10043,965,1014
10044,965,1015
10045,965,1016
10046,965,1017
10047,965,1018
10048,965,1019
10049,965,1028
10050,966,1006
10051,966,1007
10052,966,1008
10053,966,1009
10054,966,1010
10055,966,1011
10056,966,1012
10057,966,1013
10058,966,1014
10059,966,1015
10060,966,1017
10061,966,1020
10062,966,1021
10063,966,1022
10064,966,1023
10065,966,1027
10066,966,1028
10067,966,1029
10068,966,1030
10069,967,1006
10070,967,1008
10071,967,1009
10072,967,1010
10073,967,1011
10074,967,1012
10075,967,1013
10076,967,1014
10077,967,1015
10078,967,1016
10079,967,1018
10080,967,1019
10081,967,1021
10082,967,1023
10083,967,1026
10084,967,1029
10085,968,1007
10086,968,1008
10087,968,1010
10088,968,1011
10089,968,1012
10090,968,1014
10091,968,1015
10092,968,1016
10093,968,1017
10094,968,1018
10095,968,1019
10096,968,1020
10097,968,1021
10098,968,1022
10099,968,1024
10100,968,1027
10101,968,1028
10102,968,1030
10103,969,1010
10104,969,1012
10105,969,1013
10106,969,1017
10107,969,1020
10108,969,1021
10109,969,1022
10110,969,1023
10111,969,1024
10112,969,1026
10113,969,1029
10114,970,1010
10115,970,1013
10116,970,1014
10117,970,1015
10118,970,1016
10119,970,1017
10120,970,1018
10121,970,1019
10122,970,1023
10123,970,1024
10124,970,1025
10125,970,1028
10126,970,1029
10127,970,1030
10128,970,1655
10129,971,1014
10130,971,1016
10131,971,1018
10132,971,1020
10133,971,1021
10134,971,1022
10135,971,1025
10136,971,1026
10137,971,1027
10138,971,1028
10139,971,1029
10140,971,1653
10141,971,1654
10142,971,1655
10143,972,1015
10144,972,1016
10145,972,1019
10146,972,1020
10147,972,1023
10148,972,1024
10149,972,1025
10150,972,1028
10151,972,1653
10152,973,1017
10153,973,1019
10154,973,1022
10155,973,1023
10156,973,1025
10157,973,1026
10158,973,1027
10159,973,1037
10160,973,1038
10161,973,1041
10162,973,1652
10163,973,1655
10164,973,1656
10165,973,1658
10166,974,1016
10167,974,1018
10168,974,1024
10169,974,1026
10170,974,1036
10171,974,1038
10172,974,1039
10173,974,1040
10174,974,1651
10175,974,1652
10176,974,1653
10177,974,1655
10178,974,1658
10179,975,1014
10180,975,1015
10181,975,1017
10182,975,1033
10183,975,1034
10184,975,1035
10185,975,1037
10186,975,1039
10187,975,1041
10188,975,1054
10189,975,1055
10190,975,1056
10191,975,1057
10192,975,1651
10193,975,1653
10194,976,1014
10195,976,1015
10196,976,1017
10197,976,1018
10198,976,1031
10199,976,1032
10200,976,1033
10201,976,1034
10202,976,1035
10203,976,1036
10204,976,1037
10205,976,1038
10206,976,1039
10207,976,1040
10208,976,1041
10209,976,1042
10210,976,1043
10211,976,1053
10212,976,1054
10213,976,1055
10214,976,1056
10215,976,1057
10216,976,1058
10217,976,1651
10218,976,1652
10219,976,1657
10220,977,1015
10221,977,1016
10222,977,1027
10223,977,1028
10224,977,1030
10225,977,1032
10226,977,1033
10227,977,1034
10228,977,1035
10229,977,1036
10230,977,1037
10231,977,1038
10232,977,1039
10233,977,1040
10234,977,1042
10235,977,1052
10236,977,1053
10237,977,1055
10238,977,1056
10239,977,1653
10240,977,1654
10241,977,1656
10242,978,1028
10243,978,1030
10244,978,1031
10245,978,1032
10246,978,1033
10247,978,1034
10248,978,1035
10249,978,1036
10250,978,1037
10251,978,1038
10252,978,1039
10253,978,1041
10254,978,1043
10255,978,1044
10256,978,1050
10257,978,1051
10258,978,1053
10259,978,1057
10260,978,1058
10261,978,1652
10262,978,1654
10263,978,1657
10264,979,1026
10265,979,1027
10266,979,1029
10267,979,1030
10268,979,1031
10269,979,1032
10270,979,1033
10271,979,1034
10272,979,1035
10273,979,1036
10274,979,1037
10275,979,1038
10276,979,1039
10277,979,1040
10278,979,1041
10279,979,1043
10280,979,1051
10281,979,1052
10282,979,1053
10283,979,1054
10284,979,1055
10285,979,1056
10286,979,1058
10287,979,1654
10288,979,1655
10289,980,1024
10290,980,1025
10291,980,1027
10292,980,1030
10293,980,1032
10294,980,1033
10295,980,1034
10296,980,1035
10297,980,1036
10298,980,1037
10299,980,1038
10300,980,1039
10301,980,1041
10302,980,1042
10303,980,1051
10304,980,1053
10305,980,1054
10306,980,1055
10307,980,1058
10308,980,1059
10309,981,1026
10310,981,1027
10311,981,1028
10312,981,1029
10313,981,1031
10314,981,1032
10315,981,1033
10316,981,1034
10317,981,1035
10318,981,1036
10319,981,1037
10320,981,1038
10321,981,1039
10322,981,1040
10323,981,1050
10324,981,1051
10325,981,1053
10326,981,1056
10327,981,1057
10328,981,1059
10329,982,1023
10330,982,1024
10331,982,1025
10332,982,1028
10333,982,1029
10334,982,1032
10335,982,1033
10336,982,1034
10337,982,1035
10338,982,1036
10339,982,1037
10340,982,1038
10341,982,1039
10342,982,1053
10343,982,1054
10344,982,1055
10345,982,1056
10346,982,1057
10347,982,1058
10348,982,1059
10349,983,1021
10350,983,1022
10351,983,1024
10352,983,1026
10353,983,1027
10354,983,1029
10355,983,1030
10356,983,1031
10357,983,1032
10358,983,1033
10359,983,1034
10360,983,1035
10361,983,1036
10362,983,1037
10363,983,1038
10364,983,1039
10365,983,1052
10366,983,1054
10367,983,1056
10368,983,1057
10369,983,1058
10370,983,1059
10371,984,1020
10372,984,1021
10373,984,1024
10374,984,1026
10375,984,1027
10376,984,1028
10377,984,1029
10378,984,1031
10379,984,1032
10380,984,1035
10381,984,1036
10382,984,1037
10383,984,1052
10384,984,1053
10385,984,1055
10386,984,1056
10387,984,1057
10388,984,1058
10389,984,1060
10390,985,1019
10391,985,1020
10392,985,1022
10393,985,1023
10394,985,1024
10395,985,1025
10396,985,1027
10397,985,1028
10398,985,1030
10399,985,1032
10400,985,1034
10401,985,1035
10402,985,1038
10403,985,1053
10404,985,1054
10405,985,1057
10406,986,1018
10407,986,1019
10408,986,1021
10409,986,1022
10410,986,1023
10411,986,1024
10412,986,1028
10413,986,1029
10414,986,1031
10415,986,1032
10416,986,1033
10417,986,1036
10418,986,1054
10419,986,1055
10420,986,1056
10421,986,1058
10422,986,1059
10423,986,1060
10424,986,1061
10425,987,1018
10426,987,1020
10427,987,1021
10428,987,1022
10429,987,1024
10430,987,1025
10431,987,1026
10432,987,1027
10433,987,1030
10434,987,1031
10435,987,1033
10436,987,1034
10437,987,1053
10438,987,1054
10439,987,1056
10440,987,1057
10441,987,1059
10442,987,1060
10443,987,1061
10444,988,1016
10445,988,1017
10446,988,1019
10447,988,1020
10448,988,1021
10449,988,1023
10450,988,1028
10451,988,1030
10452,988,1031
10453,988,1032
10454,988,1033
10455,988,1055
10456,988,1057
10457,988,1058
10458,988,1061
10459,989,1016
10460,989,1018
10461,989,1019
10462,989,1021
10463,989,1024
10464,989,1025
10465,989,1026
10466,989,1027
10467,989,1028
10468,989,1029
10469,989,1032
10470,989,1033
10471,989,1053
10472,989,1054
10473,989,1056
10474,989,1057
10475,989,1059
10476,989,1060
10477,989,1061
10478,990,1014
10479,990,1015
10480,990,1016
10481,990,1017
10482,990,1019
10483,990,1020
10484,990,1023
10485,990,1024
10486,990,1026
10487,990,1027
10488,990,1030
10489,990,1031
10490,990,1054
10491,990,1055
10492,990,1056
10493,990,1058
10494,990,1059
10495,991,1013
10496,991,1016
10497,991,1017
10498,991,1018
10499,991,1019
10500,991,1021
10501,991,1022
10502,991,1024
10503,991,1054
10504,991,1055
10505,991,1056
10506,991,1058
10507,991,1059
10508,991,1060
10509,992,1011
10510,992,1013
10511,992,1014
10512,992,1015
10513,992,1017
10514,992,1018
10515,992,1020
10516,992,1021
10517,992,1023
10518,992,1055
10519,992,1056
10520,992,1057
10521,992,1058
10522,993,1009
10523,993,1010
10524,993,1012
10525,993,1013
10526,993,1015
10527,993,1016
10528,993,1018
10529,993,1019
10530,993,1020
10531,993,1022
10532,993,1055
10533,993,1057
10534,993,1059
10535,993,1060
10536,994,1008
10537,994,1011
10538,994,1012
10539,994,1014
10540,994,1015
10541,994,1016
10542,994,1017
10543,994,1018
10544,994,1019
10545,994,1055
10546,994,1056
10547,994,1057
10548,994,1059
10549,994,1060
10550,994,1061
10551,995,1007
10552,995,1009
10553,995,1010
10554,995,1011
10555,995,1012
10556,995,1014
10557,995,1015
10558,995,1018
10559,995,1056
10560,995,1058
10561,995,1059
10562,995,1061
10563,996,1007
10564,996,1008
10565,996,1009
10566,996,1011
10567,996,1012
10568,996,1013
10569,996,1014
10570,996,1017
10571,996,1055
10572,996,1056
10573,996,1058
10574,996,1059
10575,996,1060
10576,997,1004
10577,997,1006
10578,997,1007
10579,997,1008
10580,997,1009
10581,997,1011
10582,997,1012
10583,997,1015
10584,997,1016
10585,997,1055
10586,997,1056
10587,997,1058
10588,997,1060
10589,998,1006
10590,998,1008
10591,998,1010
10592,998,1011
10593,998,1013
10594,998,1014
10595,998,1056
10596,998,1058
10597,998,1059
10598,998,1060
10599,999,1002
10600,999,1004
10601,999,1005
10602,999,1006
10603,999,1007
10604,999,1008
10605,999,1009
10606,999,1010
10607,999,1012
10608,999,1057
10609,999,1058
10610,999,1059
10611,1000,1002
10612,1000,1003
10613,1000,1005
10614,1000,1006
10615,1000,1008
10616,1000,1009
10617,1000,1026
10618,1000,1057
10619,1000,1058
10620,1000,1059
10621,1000,1061
10622,1001,1000
10623,1001,1001
10624,1001,1003
10625,1001,1004
10626,1001,1005
10627,1001,1007
10628,1001,1008
10629,1001,1026
10630,1001,1027
10631,1001,1058
10632,1001,1059
10633,1002,999
10634,1002,1001
10635,1002,1002
10636,1002,1003
10637,1002,1005
10638,1002,1006
10639,1002,1024
10640,1002,1026
10641,1002,1027
10642,1003,998
10643,1003,1001
10644,1003,1002
10645,1003,1004
10646,1003,1006
10647,1003,1007
10648,1003,1025
10649,1003,1026
10650,1004,996
10651,1004,998
10652,1004,999
10653,1004,1000
10654,1004,1003
10655,1004,1004
10656,1004,1006
10657,1004,1025
10658,1004,1027
10659,1004,1058
10660,1004,1059
10661,1004,1060
10662,1004,1061
10663,1005,995
10664,1005,996
10665,1005,997
10666,1005,999
10667,1005,1001
10668,1005,1002
10669,1005,1003
10670,1005,1026
10671,1005,1058
10672,1005,1062
10673,1006,994
10674,1006,995
10675,1006,998
10676,1006,999
10677,1006,1001
10678,1006,1002
10679,1006,1056
10680,1006,1059
10681,1006,1060
10682,1006,1061
10683,1006,1062
10684,1007,991
10685,1007,992
10686,1007,993
10687,1007,995
10688,1007,996
10689,1007,997
10690,1007,998
10691,1007,1000
10692,1007,1056
10693,1007,1057
10694,1007,1058
10695,1007,1059
10696,1007,1062
10697,1007,1063
10698,1008,991
10699,1008,993
10700,1008,997
10701,1008,999
10702,1008,1000
10703,1008,1001
10704,1008,1056
10705,1008,1058
10706,1008,1059
10707,1009,989
10708,1009,990
10709,1009,991
10710,1009,992
10711,1009,993
10712,1009,994
10713,1009,995
10714,1009,996
10715,1009,1027
10716,1009,1056
10717,1009,1057
10718,1009,1058
10719,1009,1060
10720,1009,1061
10721,1010,986
10722,1010,987
10723,1010,989
10724,1010,992
10725,1010,993
10726,1010,997
10727,1010,1025
10728,1010,1026
10729,1010,1056
10730,1010,1059
10731,1010,1061
10732,1011,985
10733,1011,987
10734,1011,990
10735,1011,991
10736,1011,993
10737,1011,994
10738,1011,995
10739,1011,1025
10740,1011,1027
10741,1011,1057
10742,1011,1059
10743,1011,1060
10744,1011,1061
10745,1011,1062
10746,1012,986
10747,1012,988
10748,1012,989
10749,1012,992
10750,1012,994
10751,1012,1025
10752,1012,1026
10753,1012,1027
10754,1012,1056
10755,1012,1057
10756,1012,1059
10757,1012,1062
10758,1012,1063
10759,1013,983
10760,1013,984
10761,1013,985
10762,1013,986
10763,1013,988
10764,1013,989
10765,1013,991
10766,1013,992
10767,1013,993
10768,1013,1027
10769,1013,1057
10770,1013,1059
10771,1013,1060
10772,1013,1061
10773,1013,1062
10774,1013,1063
10775,1014,981
10776,1014,984
10777,1014,987
10778,1014,988
10779,1014,989
10780,1014,992
10781,1014,1026
10782,1014,1056
10783,1014,1058
10784,1014,1059
10785,1014,1061
10786,1014,1063
10787,1015,981
10788,1015,982
10789,1015,983
10790,1015,986
10791,1015,988
10792,1015,1057
10793,1015,1058
10794,1015,1059
10795,1015,1060
10796,1015,1061
10797,1015,1062
10798,1015,1063
10799,1016,978
10800,1016,980
10801,1016,981
10802,1016,982
10803,1016,983
10804,1016,985
10805,1016,987
10806,1016,1057
10807,1016,1058
10808,1016,1059
10809,1016,1060
10810,1016,1062
10811,1017,977
10812,1017,978
10813,1017,980
10814,1017,981
10815,1017,982
10816,1017,984
10817,1017,986
10818,1017,1058
10819,1017,1060
10820,1017,1061
10821,1017,1063
10822,1018,976
10823,1018,979
10824,1018,980
10825,1018,981
10826,1018,983
10827,1018,985
10828,1018,1057
10829,1018,1058
10830,1018,1059
10831,1018,1060
10832,1018,1063
10833,1019,974
10834,1019,976
10835,1019,977
10836,1019,979
10837,1019,980
10838,1019,982
10839,1019,983
10840,1019,985
10841,1019,1060
10842,1019,1061
10843,1019,1062
10844,1019,1064
10845,1020,973
10846,1020,974
10847,1020,976
10848,1020,978
10849,1020,979
10850,1020,981
10851,1020,982
10852,1020,984
10853,1020,1057
10854,1020,1058
10855,1020,1059
10856,1020,1061
10857,1020,1063
10858,1021,972
10859,1021,974
10860,1021,975
10861,1021,978
10862,1021,979
10863,1021,981
10864,1021,1059
10865,1021,1060
10866,1021,1062
10867,1021,1063
10868,1021,1064
10869,1022,973
10870,1022,975
10871,1022,976
10872,1022,980
10873,1022,982
10874,1022,1058
10875,1022,1061
10876,1022,1062
10877,1022,1064
10878,1023,969
10879,1023,970
10880,1023,971
10881,1023,972
10882,1023,973
10883,1023,975
10884,1023,976
10885,1023,977
10886,1023,978
10887,1023,980
10888,1023,1058
10889,1023,1060
10890,1023,1063
10891,1023,1064
10892,1024,969
10893,1024,970
10894,1024,971
10895,1024,973
10896,1024,974
10897,1024,975
10898,1024,977
10899,1024,1058
10900,1024,1060
10901,1024,1061
10902,1024,1062
10903,1024,1064
10904,1024,1065
10905,1025,966
10906,1025,967
10907,1025,968
10908,1025,970
10909,1025,971
10910,1025,972
10911,1025,973
10912,1025,976
10913,1025,1060
10914,1025,1063
10915,1025,1064
10916,1026,965
10917,1026,966
10918,1026,969
10919,1026,971
10920,1026,973
10921,1026,975
10922,1026,1058
10923,1026,1059
10924,1026,1062
10925,1026,1065
10926,1027,965
10927,1027,967
10928,1027,969
10929,1027,970
10930,1027,971
10931,1027,972
10932,1027,1058
10933,1027,1059
10934,1027,1060
10935,1027,1061
10936,1027,1062
10937,1027,1063
10938,1027,1064
10939,1028,963
10940,1028,964
10941,1028,969
10942,1028,970
10943,1028,972
10944,1028,973
10945,1028,1058
10946,1028,1061
10947,1028,1065
10948,1029,960
10949,1029,962
10950,1029,965
10951,1029,966
10952,1029,967
10953,1029,968
10954,1029,970
10955,1029,971
10956,1029,973
10957,1029,1058
10958,1029,1060
10959,1029,1062
10960,1029,1063
10961,1029,1064
10962,1029,1065
10963,1030,959
10964,1030,962
10965,1030,963
10966,1030,965
10967,1030,968
10968,1030,969
10969,1030,1058
10970,1030,1059
10971,1030,1060
10972,1030,1061
10973,1030,1063
10974,1030,1064
10975,1030,1066
10976,1031,958
10977,1031,959
10978,1031,961
10979,1031,963
10980,1031,964
10981,1031,966
10982,1031,967
10983,1031,1058
10984,1031,1060
10985,1031,1063
10986,1031,1064
10987,1031,1065
10988,1031,1066
10989,1032,957
10990,1032,959
10991,1032,960
10992,1032,963
10993,1032,964
10994,1032,965
10995,1032,967
10996,1032,1058
10997,1032,1061
10998,1032,1062
10999,1032,1063
11000,1032,1065
11001,1033,955
11002,1033,956
11003,1033,957
11004,1033,959
11005,1033,960
11006,1033,961
11007,1033,962
11008,1033,963
11009,1033,965
11010,1033,966
11011,1033,1058
11012,1033,1059
11013,1033,1060
11014,1033,1062
11015,1033,1063
11016,1033,1064
11017,1033,1065
11018,1033,1066
11019,1034,952
11020,1034,953
11021,1034,955
11022,1034,956
11023,1034,959
11024,1034,963
11025,1034,964
11026,1034,1059
11027,1034,1061
11028,1034,1062
11029,1034,1063
11030,1034,1065
11031,1034,1066
11032,1035,954
11033,1035,957
11034,1035,958
11035,1035,960
11036,1035,961
11037,1035,962
11038,1035,963
11039,1035,1059
11040,1035,1060
11041,1035,1061
11042,1035,1063
11043,1036,950
11044,1036,951
11045,1036,952
11046,1036,953
11047,1036,954
11048,1036,955
11049,1036,956
11050,1036,960
11051,1036,963
11052,1036,1059
11053,1036,1061
11054,1036,1062
11055,1036,1064
11056,1036,1065
11057,1037,948
11058,1037,950
11059,1037,952
11060,1037,954
11061,1037,955
11062,1037,957
11063,1037,959
11064,1037,960
11065,1037,961
11066,1037,1060
11067,1037,1061
11068,1037,1063
11069,1037,1064
11070,1037,1066
11071,1038,947
11072,1038,949
11073,1038,951
11074,1038,953
11075,1038,956
11076,1038,957
11077,1038,959
11078,1038,961
11079,1038,1059
11080,1038,1061
11081,1038,1063
11082,1038,1064
11083,1038,1065
11084,1038,1066
11085,1039,946
11086,1039,948
11087,1039,949
11088,1039,950
11089,1039,952
11090,1039,954
11091,1039,955
11092,1039,958
11093,1039,1059
11094,1039,1060
11095,1039,1062
11096,1039,1064
11097,1039,1065
11098,1039,1067
11099,1040,944
11100,1040,945
11101,1040,946
11102,1040,947
11103,1040,949
11104,1040,950
11105,1040,951
11106,1040,953
11107,1040,954
11108,1040,956
11109,1040,959
11110,1040,1059
11111,1040,1060
11112,1040,1062
11113,1040,1063
11114,1040,1065
11115,1040,1066
11116,1041,943
11117,1041,945
11118,1041,947
11119,1041,949
11120,1041,953
11121,1041,955
11122,1041,956
11123,1041,957
11124,1041,1059
11125,1041,1060
11126,1041,1062
11127,1041,1063
11128,1041,1064
11129,1041,1065
11130,1041,1067
11131,1042,941
11132,1042,943
11133,1042,944
11134,1042,945
11135,1042,946
11136,1042,947
11137,1042,948
11138,1042,949
11139,1042,950
11140,1042,951
11141,1042,952
11142,1042,954
11143,1042,955
11144,1042,1059
11145,1042,1060
11146,1042,1062
11147,1042,1063
11148,1042,1065
11149,1043,941
11150,1043,943
11151,1043,944
11152,1043,946
11153,1043,947
11154,1043,950
11155,1043,951
11156,1043,953
11157,1043,954
11158,1043,1059
11159,1043,1060
11160,1043,1062
11161,1043,1063
11162,1043,1064
11163,1043,1066
11164,1044,937
11165,1044,939
11166,1044,940
11167,1044,941
11168,1044,942
11169,1044,943
11170,1044,945
11171,1044,948
11172,1044,949
11173,1044,951
11174,1044,1059
11175,1044,1060
11176,1044,1062
11177,1044,1063
11178,1044,1065
11179,1044,1066
11180,1045,933
11181,1045,938
11182,1045,939
11183,1045,941
11184,1045,942
11185,1045,944
11186,1045,946
11187,1045,947
11188,1045,948
11189,1045,950
11190,1045,951
11191,1045,1059
11192,1045,1060
11193,1045,1062
11194,1045,1063
11195,1045,1064
11196,1045,1065
11197,1046,932
11198,1046,933
11199,1046,935
11200,1046,936
11201,1046,937
11202,1046,939
11203,1046,942
11204,1046,943
11205,1046,944
11206,1046,945
11207,1046,947
11208,1046,1059
11209,1046,1060
11210,1046,1062
11211,1046,1063
11212,1046,1066
11213,1047,934
11214,1047,935
11215,1047,938
11216,1047,941
11217,1047,943
11218,1047,945
11219,1047,946
11220,1047,948
11221,1047,1059
11222,1047,1060
11223,1047,1062
11224,1047,1063
11225,1047,1064
11226,1047,1065
11227,1047,1066
11228,1047,1067
11229,1048,931
11230,1048,933
11231,1048,934
11232,1048,936
